1	995.0
2	995.0
3	995.0
4	995.0
5	995.0
6	995.0
7	995.0
8	995.0
9	1000.0
10	997.0
11	995.0
12	994.0
13	992.0
14	993.0
15	992.0
16	989.0
17	988.0
18	987.0
19	990.0
20	993.0
21	989.0
22	988.0
23	986.0
24	988.0
25	993.0
26	997.0
27	993.0
28	986.0
29	983.0
30	977.0
31	979.0
32	975.0
33	974.0
34	972.0
35	969.0
36	969.0
37	969.0
38	971.0
39	973.0
40	971.0
41	969.0
42	966.0
43	966.0
44	966.0
45	966.0
46	967.0
47	965.0
48	963.0
49	967.0
50	969.0
51	969.0
52	968.0
53	967.0
54	963.0
55	966.0
56	964.0
57	968.0
58	966.0
59	964.0
60	961.0
61	960.0
62	957.0
63	952.0
64	947.0
65	947.0
66	943.0
67	933.0
68	927.0
69	927.0
70	939.0
71	958.0
72	980.0
73	1010.0
74	1048.0
75	1099.0
76	1148.0
77	1180.0
78	1192.0
79	1177.0
80	1128.0
81	1058.0
82	991.0
83	951.0
84	937.0
85	939.0
86	950.0
87	958.0
88	959.0
89	957.0
90	955.0
91	958.0
92	959.0
93	961.0
94	962.0
95	960.0
96	957.0
97	956.0
98	959.0
99	955.0
100	957.0
101	958.0
102	957.0
103	958.0
104	959.0
105	958.0
106	958.0
107	955.0
108	953.0
109	957.0
110	959.0
111	963.0
112	960.0
113	960.0
114	958.0
115	956.0
116	957.0
117	956.0
118	955.0
119	953.0
120	953.0
121	956.0
122	958.0
123	958.0
124	958.0
125	956.0
126	954.0
127	959.0
128	959.0
129	958.0
130	958.0
131	957.0
132	957.0
133	956.0
134	958.0
135	956.0
136	954.0
137	953.0
138	954.0
139	955.0
140	958.0
141	960.0
142	957.0
143	958.0
144	955.0
145	958.0
146	957.0
147	957.0
148	955.0
149	955.0
150	953.0
151	956.0
152	956.0
153	957.0
154	958.0
155	954.0
156	954.0
157	955.0
158	957.0
159	957.0
160	957.0
161	954.0
162	953.0
163	953.0
164	955.0
165	955.0
166	957.0
167	954.0
168	952.0
169	952.0
170	952.0
171	951.0
172	952.0
173	950.0
174	947.0
175	950.0
176	952.0
177	953.0
178	952.0
179	949.0
180	949.0
181	951.0
182	951.0
183	952.0
184	952.0
185	951.0
186	950.0
187	953.0
188	958.0
189	959.0
190	959.0
191	957.0
192	956.0
193	961.0
194	964.0
195	964.0
196	966.0
197	965.0
198	966.0
199	967.0
200	969.0
201	973.0
202	974.0
203	974.0
204	971.0
205	973.0
206	975.0
207	978.0
208	975.0
209	975.0
210	973.0
211	973.0
212	976.0
213	974.0
214	973.0
215	975.0
216	973.0
217	974.0
218	974.0
219	971.0
220	972.0
221	972.0
222	971.0
223	970.0
224	971.0
225	972.0
226	969.0
227	968.0
228	966.0
229	969.0
230	970.0
231	972.0
232	968.0
233	968.0
234	967.0
235	969.0
236	969.0
237	971.0
238	970.0
239	967.0
240	966.0
241	968.0
242	969.0
243	967.0
244	968.0
245	964.0
246	964.0
247	963.0
248	965.0
249	964.0
250	962.0
251	962.0
252	963.0
253	965.0
254	967.0
255	967.0
256	966.0
257	965.0
258	962.0
259	966.0
260	965.0
261	964.0
262	963.0
263	962.0
264	959.0
265	962.0
266	964.0
267	966.0
268	962.0
269	959.0
270	958.0
271	961.0
272	964.0
273	963.0
274	962.0
275	960.0
276	958.0
277	959.0
278	961.0
279	962.0
280	963.0
281	963.0
282	962.0
283	964.0
284	963.0
285	966.0
286	964.0
287	964.0
288	963.0
289	963.0
290	966.0
291	968.0
292	965.0
293	963.0
294	961.0
295	963.0
296	965.0
297	966.0
298	968.0
299	970.0
300	969.0
301	969.0
302	970.0
303	974.0
304	974.0
305	973.0
306	979.0
307	980.0
308	983.0
309	984.0
310	983.0
311	981.0
312	978.0
313	980.0
314	979.0
315	979.0
316	979.0
317	978.0
318	977.0
319	976.0
320	977.0
321	980.0
322	982.0
323	983.0
324	975.0
325	967.0
326	967.0
327	964.0
328	962.0
329	958.0
330	958.0
331	959.0
332	961.0
333	960.0
334	961.0
335	959.0
336	956.0
337	955.0
338	956.0
339	956.0
340	954.0
341	955.0
342	953.0
343	958.0
344	957.0
345	958.0
346	960.0
347	955.0
348	953.0
349	956.0
350	958.0
351	959.0
